frame,video_name,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
35,16_rg_3.mp4,0.50368524,0.37034827,0.44822016,0.23819144,0.07717928,0.0,0.2606023,0.16031069,1.0,0.04925017,0.1365363,0.54689753,0.35488588,1.0,0.4501618,0.060969166,0.99903154,0.7929644,0.16332036,0.9267311
36,16_rg_3.mp4,0.7157404,0.63000476,0.26406714,0.303196,0.11451993,0.0,0.2282684,0.035037573,1.0,0.14511272,0.26084712,0.57511073,0.2716473,1.0,0.3608131,0.026659435,0.98831487,0.8753167,0.24251714,0.9529487
37,16_rg_3.mp4,0.7358733,0.47335815,0.45000538,0.2666629,0.18468434,1.0,0.2867919,0.011197771,1.0,0.12204168,0.3611496,0.36973962,0.36135983,1.0,0.27353013,0.06833934,0.99908054,0.5604883,0.16614243,0.93358
38,16_rg_3.mp4,0.54470694,0.30855948,0.47472355,0.21654832,0.12930124,1.0,0.2989024,0.075175904,1.0,0.08385197,0.22516121,0.31918082,0.32328853,1.0,0.36809728,0.033619747,0.99759966,0.8514484,0.22278927,0.8181673
39,16_rg_3.mp4,0.50646985,0.30746555,0.39625874,0.27690881,0.110273995,0.0,0.29456222,0.034873232,1.0,0.048596777,0.19706641,0.62251383,0.3459305,1.0,0.5431118,0.04826064,0.99839514,0.91340977,0.12142878,0.7407131
40,16_rg_3.mp4,0.49402332,0.30993456,0.48009622,0.2795993,0.110196635,0.0,0.263432,0.045769792,1.0,0.04788991,0.23387265,0.5310319,0.3356595,1.0,0.50149953,0.05106329,0.99911016,0.86916,0.1350973,0.73693454
41,16_rg_3.mp4,0.49744475,0.29930326,0.47246668,0.27690881,0.108513825,0.0,0.26596698,0.02924818,1.0,0.044552825,0.20428006,0.47007927,0.3358382,1.0,0.46387112,0.04040361,0.9955249,0.8848082,0.11119521,0.7026251
42,16_rg_3.mp4,0.50268525,0.3557161,0.46221378,0.27690881,0.110273995,0.0,0.25539148,0.061901793,1.0,0.052585598,0.21051714,0.52300984,0.34768128,1.0,0.4898051,0.041185066,0.9986878,0.87148213,0.13482304,0.7383347
43,16_rg_3.mp4,0.502394,0.3340923,0.5074713,0.27690881,0.105650574,0.0,0.2697215,0.0507974,1.0,0.048582967,0.2094548,0.48129258,0.3622648,1.0,0.6039253,0.047291074,0.99676174,0.9112273,0.10511418,0.727947
44,16_rg_3.mp4,0.49615407,0.31286418,0.55542445,0.27690881,0.09869625,0.0,0.26417893,0.02034039,1.0,0.052985054,0.22189274,0.46777388,0.36003983,1.0,0.53236115,0.04764016,0.99750227,0.91164964,0.084599,0.7171307
45,16_rg_3.mp4,0.4998359,0.3292334,0.47680312,0.27690881,0.10311524,0.0,0.26191586,0.022451615,1.0,0.04623854,0.2094548,0.5183592,0.35980237,1.0,0.6039253,0.04539372,0.99697876,0.89620125,0.10397186,0.71365094
0,33_rg_2.mp4,0.22677264,0.12117705,0.20857577,0.32336432,0.09430881,0.0,0.08166549,0.0011317402,0.0,0.033780843,0.29650247,0.29977235,0.6340789,0.0,0.717247,0.62299657,0.01908635,0.1237186,0.461242,0.076723024
1,33_rg_2.mp4,0.22061573,0.085149385,0.20181884,0.32336432,0.09113009,0.0,0.081423745,0.00018219175,0.0,0.033282846,0.21762165,0.27325347,0.66961443,0.0,0.665291,0.6795957,0.018674063,0.16959396,0.452447,0.08342896
2,33_rg_2.mp4,0.24074651,0.07938713,0.21031848,0.32336432,0.090854585,0.0,0.08166549,0.0008865699,0.0,0.043243937,0.3602975,0.2440545,0.6844152,0.0,0.66528946,0.6798099,0.01164494,0.17565441,0.7137623,0.08699198
3,33_rg_2.mp4,0.2030992,0.082027435,0.18730794,0.32336432,0.093625024,0.0,0.07951526,0.0028300325,0.0,0.031103585,0.27913642,0.25978714,0.64921397,0.0,0.6718087,0.6113997,0.0059470115,0.16897051,0.4202896,0.0571432
4,33_rg_2.mp4,0.15334179,0.06308363,0.33570167,0.34842515,0.07990922,0.0,0.073876694,0.00056028523,0.0,0.016569851,0.25925633,0.10177334,0.6256456,0.0,0.5869043,0.81580985,0.0020765066,0.21515903,0.49431106,0.042611722
5,33_rg_2.mp4,0.18843433,0.074736126,0.44020125,0.3516028,0.082864195,0.0,0.0787654,0.0008179956,0.0,0.018436015,0.23476523,0.15608045,0.61541605,0.0,0.49543685,0.844192,0.009234849,0.19420816,0.65736496,0.037035212
6,33_rg_2.mp4,0.21397547,0.08337309,0.3452722,0.32227165,0.09153895,0.0,0.08233294,0.0032417346,0.0,0.037232727,0.26471886,0.363093,0.72957736,0.0,0.69663256,0.7104212,0.0041681556,0.15074892,0.5269604,0.072767176
7,33_rg_2.mp4,0.26207894,0.09890576,0.23557597,0.32336432,0.091382064,0.0,0.077731565,0.00067870616,0.0,0.028808612,0.21824493,0.5418284,0.6194562,0.0,0.7800481,0.69354945,0.004763604,0.22261064,0.5708581,0.039844766
8,33_rg_2.mp4,0.21729852,0.0676337,0.4387095,0.3295487,0.08028547,0.0,0.078204624,0.0011496099,0.0,0.02338298,0.22168528,0.22764389,0.6055599,0.0,0.57622486,0.7602977,0.0030783406,0.15579626,0.6512667,0.041790318
9,33_rg_2.mp4,0.24339673,0.11627889,0.3783571,0.32336432,0.09404391,0.0,0.07934155,0.005625091,1.0,0.031242063,0.2073052,0.661319,0.67953485,0.0,0.69894636,0.6985601,0.0026799608,0.23462175,0.6821038,0.029648758
10,33_rg_2.mp4,0.25046924,0.113691956,0.28370175,0.32336432,0.09337043,0.0,0.0751996,0.002656788,0.0,0.026426205,0.19962649,0.6559195,0.65002966,0.0,0.72715926,0.6679657,0.0030890384,0.23545441,0.7242122,0.03174041
11,33_rg_2.mp4,0.25130475,0.11985715,0.25436133,0.32228652,0.09400407,0.0,0.07869171,0.012571896,0.0,0.02625655,0.25973415,0.35345134,0.64026904,0.0,0.7417266,0.6551108,0.0059415903,0.14008585,0.8556659,0.04101247
12,33_rg_2.mp4,0.23195638,0.11985715,0.3668686,0.32228652,0.09400407,0.0,0.07869171,0.013443279,0.0,0.02854558,0.26157176,0.3456127,0.64322853,0.0,0.74542713,0.64545447,0.0039186147,0.15250172,0.8119453,0.038974196
13,33_rg_2.mp4,0.17974442,0.1083157,0.4279192,0.32228652,0.09400407,0.0,0.07869171,0.0024350306,0.0,0.028462453,0.18409123,0.47402766,0.6588491,0.0,0.75735,0.70620745,0.0034934164,0.18377133,0.66302574,0.058640756
14,33_rg_2.mp4,0.23554687,0.082360104,0.3779583,0.31338662,0.112653345,0.0,0.073858894,0.0017736643,0.0,0.046291996,0.15420723,0.4865337,0.65033406,0.0,0.6999246,0.68101835,0.014254879,0.15010008,0.80023444,0.062321015
15,33_rg_2.mp4,0.22402053,0.09284041,0.32416037,0.31338662,0.112653345,0.0,0.07478209,0.0027779434,0.0,0.05038707,0.16632983,0.51034355,0.66293097,0.0,0.7571864,0.63516134,0.010552355,0.16852261,0.8482001,0.07298309
16,33_rg_2.mp4,0.23167557,0.09024836,0.39741436,0.31338662,0.112653345,0.0,0.074775085,0.0022008587,1.0,0.046199266,0.17351854,0.4278547,0.68720376,0.0,0.63542986,0.6460206,0.023714198,0.18385965,0.78836846,0.06356493
17,33_rg_2.mp4,0.23775624,0.089402206,0.4374314,0.31338662,0.11006221,0.0,0.07785417,0.0010920693,1.0,0.048978254,0.17600292,0.60084903,0.638347,0.0,0.675467,0.6722365,0.0108163105,0.13938732,0.6697012,0.053532265
18,33_rg_2.mp4,0.20199631,0.10992012,0.4818313,0.31338662,0.11006221,0.0,0.07790424,0.0051525296,1.0,0.047368787,0.16458778,0.6537506,0.62892455,0.0,0.60545415,0.6510441,0.0030785922,0.23529132,0.6109364,0.06884372
19,33_rg_2.mp4,0.23080026,0.10988835,0.4101036,0.31264952,0.10674876,0.0,0.07584649,0.02247529,1.0,0.04862066,0.17531082,0.6858381,0.62970513,0.0,0.57171506,0.6910087,0.0045852372,0.16799241,0.5845429,0.054549556
20,33_rg_2.mp4,0.22164488,0.11526005,0.50171185,0.32078138,0.1136952,0.0,0.07690718,0.0032349115,0.0,0.046534263,0.15243503,0.5551705,0.59466285,0.0,0.60992074,0.61615163,0.0020320322,0.19122075,0.67780626,0.057440694
21,33_rg_2.mp4,0.24850117,0.08152138,0.40979362,0.3198873,0.11219442,0.0,0.08500491,0.0029090575,0.0,0.043611594,0.1679607,0.4738612,0.6307867,0.0,0.6800419,0.63529503,0.006066219,0.20433773,0.86809087,0.057230264
22,33_rg_2.mp4,0.25815466,0.08152138,0.42551148,0.3198873,0.11219442,0.0,0.08500491,0.0030408984,0.0,0.040326197,0.19139785,0.48578054,0.6307867,0.0,0.67702323,0.64257824,0.0052931383,0.18669032,0.8253511,0.065842986
23,33_rg_2.mp4,0.18858786,0.07525576,0.29007667,0.32372996,0.11219442,0.0,0.08348865,0.002132632,0.0,0.04702618,0.15296417,0.44090697,0.64637566,0.0,0.7885613,0.66709995,0.0009646322,0.18574053,0.87132496,0.04614564
24,33_rg_2.mp4,0.23964214,0.1032558,0.3768833,0.3261833,0.11432948,0.0,0.08457475,0.001522497,0.0,0.07164261,0.22688776,0.36757156,0.617936,0.0,0.7891947,0.72995913,0.08055319,0.1285041,0.6950261,0.031318128
25,33_rg_2.mp4,0.22055848,0.08810881,0.4282148,0.3251006,0.12019435,0.0,0.08354933,0.00026147536,0.0,0.05286354,0.19366772,0.35012284,0.60785836,0.0,0.7629014,0.6814313,0.008829547,0.15464582,0.6915353,0.053838663
26,33_rg_2.mp4,0.23170006,0.08261189,0.469745,0.3261833,0.11342527,0.0,0.08677413,0.0015492633,0.0,0.055791028,0.3053926,0.27248713,0.58459675,0.0,0.58267695,0.6429241,0.004134357,0.21318725,0.56104577,0.05495062
27,33_rg_2.mp4,0.22746404,0.08261189,0.4768418,0.3261833,0.11713124,0.0,0.08677413,0.00070569874,1.0,0.055370577,0.29994795,0.3219076,0.57184637,0.0,0.61276,0.65745264,0.0046441467,0.18800835,0.55394125,0.059341908
28,33_rg_2.mp4,0.19595367,0.098525256,0.35960284,0.32263136,0.11930202,0.0,0.08563633,0.0021244364,0.0,0.06664297,0.3092782,0.49344218,0.5853584,0.0,0.6334963,0.7358372,0.014082886,0.09556517,0.8017802,0.03608258
29,33_rg_2.mp4,0.19025727,0.086489685,0.36896038,0.32263136,0.12221675,0.0,0.085970536,0.0010387276,0.0,0.057720073,0.2327429,0.39118373,0.57123655,0.0,0.7557531,0.6716545,0.007572567,0.16420944,0.5938085,0.02767569
30,33_rg_2.mp4,0.18312393,0.0875567,0.32847947,0.32263136,0.11219442,0.0,0.08381837,0.0015282532,0.0,0.054405883,0.20950456,0.41809505,0.5617995,0.0,0.72455424,0.661007,0.0092962785,0.16739058,0.55730164,0.02818809
31,33_rg_2.mp4,0.2115543,0.086289085,0.4645283,0.3152745,0.11219442,0.0,0.08235281,0.0030685212,0.0,0.057385627,0.28277674,0.42809427,0.5822507,0.0,0.66632015,0.738479,0.0057594026,0.1659152,0.7137515,0.058809277
32,33_rg_2.mp4,0.20770997,0.0861457,0.4894787,0.3152745,0.11219442,0.0,0.08235281,0.0015593925,0.0,0.057385627,0.2843781,0.37303486,0.60348415,0.0,0.6674039,0.74503946,0.00393168,0.15847181,0.73409444,0.058809277
33,33_rg_2.mp4,0.22371018,0.12026417,0.22688678,0.3223646,0.11857935,0.0,0.08457759,0.0003749114,0.0,0.053390387,0.36208272,0.23446062,0.62070525,0.0,0.68947387,0.7149087,0.0032638018,0.17691782,0.7015173,0.026989628
34,33_rg_2.mp4,0.2052715,0.11711173,0.3117046,0.32078138,0.11067336,0.0,0.08354933,0.00037691553,0.0,0.04797596,0.3399773,0.28857464,0.6270841,0.0,0.6909144,0.7178621,0.0008427724,0.16735382,0.7926852,0.024629256
35,33_rg_2.mp4,0.21833129,0.10768082,0.30740222,0.32345742,0.11857935,0.0,0.08277288,0.00012230595,0.0,0.045947358,0.35474077,0.36964312,0.6306275,0.0,0.7155501,0.7003377,0.001022525,0.17876291,0.83043957,0.026114138
36,33_rg_2.mp4,0.21099587,0.10488936,0.4245913,0.3223646,0.11432948,0.0,0.08383499,0.0016082735,1.0,0.06422123,0.38624257,0.41547236,0.6442279,0.0,0.69849813,0.71853006,0.0027455024,0.19162913,0.7130726,0.03425712
37,33_rg_2.mp4,0.20495352,0.106920384,0.38916776,0.32345742,0.11067336,0.0,0.08536939,0.0017000635,1.0,0.058150146,0.36407152,0.32384342,0.63992137,0.0,0.6449045,0.76398855,0.0029379253,0.14651097,0.74033415,0.026859732
38,33_rg_2.mp4,0.26371673,0.09553379,0.3379727,0.23506506,0.11906066,0.0,0.22808458,0.0013458803,0.0,0.04758824,0.34553936,0.38440824,0.61171705,0.0,0.61136234,0.69430506,0.0055003855,0.15617436,0.8140824,0.21542828
39,33_rg_2.mp4,0.23174025,0.09754814,0.3856164,0.23732851,0.12201734,0.0,0.21556552,0.002276008,0.0,0.0607526,0.18588261,0.4863561,0.62887806,0.0,0.67354757,0.75337636,0.0043208706,0.14412597,0.6578615,0.2555679
40,33_rg_2.mp4,0.2050619,0.09992125,0.27115184,0.23732851,0.12106658,0.0,0.21031705,0.0012603141,0.0,0.06053826,0.2315388,0.44601303,0.61937314,0.0,0.72483647,0.71731496,0.001323642,0.10776045,0.7879385,0.17045672
41,33_rg_2.mp4,0.23104149,0.09481669,0.372897,0.23696657,0.12130854,0.0,0.22826372,0.0042238026,1.0,0.08103463,0.31138822,0.49688163,0.6394315,0.0,0.6674781,0.75312483,0.006937265,0.14282161,0.69472474,0.21783641
42,33_rg_2.mp4,0.22952525,0.1057855,0.25307253,0.2347055,0.12334705,0.0,0.21135668,0.003726627,1.0,0.07648559,0.25638637,0.3731254,0.65537196,0.0,0.59578556,0.65908206,0.008376464,0.13289785,0.6529158,0.23917225
43,33_rg_2.mp4,0.18292062,0.08887516,0.4773787,0.31149974,0.090656124,0.0,0.08012332,0.0009096356,0.0,0.03939167,0.2911974,0.31462237,0.65402335,0.0,0.69733995,0.76241225,0.00651215,0.29456383,0.7458942,0.04401265
44,33_rg_2.mp4,0.24791797,0.075000174,0.40239918,0.31364945,0.093757465,0.0,0.088468395,0.0009309722,0.0,0.038869128,0.2750131,0.43717003,0.62603366,0.0,0.7652508,0.73503107,0.0032130878,0.18466452,0.7676538,0.047009237
45,33_rg_2.mp4,0.27803174,0.08328677,0.44698587,0.31149974,0.093585335,0.0,0.088776134,0.0009915625,1.0,0.036508597,0.36046892,0.5425341,0.6711174,0.0,0.7497713,0.7456747,0.01538203,0.2429005,0.70183814,0.059764184
46,33_rg_2.mp4,0.20821199,0.09500652,0.6456389,0.22629449,0.099142045,0.0,0.1705171,0.0001334741,0.0,0.04039087,0.3990116,0.43354937,0.67416865,0.0,0.7356993,0.7760187,0.009269786,0.21812159,0.8452474,0.13901457
47,33_rg_2.mp4,0.19371955,0.09684007,0.6045555,0.22629449,0.099142045,0.0,0.16532065,0.00048754492,0.0,0.039706856,0.4286923,0.37321377,0.67360413,0.0,0.75211084,0.7542392,0.0047384803,0.23250733,0.8133572,0.14834864
48,33_rg_2.mp4,0.18868549,0.100083604,0.38982505,0.23696657,0.12385939,0.0,0.2367537,0.00072316226,0.0,0.045860317,0.29077062,0.5120796,0.7239367,0.0,0.7230584,0.7208176,0.0016970743,0.14745814,0.9441754,0.23959273
49,33_rg_2.mp4,0.17871816,0.09005616,0.54647934,0.23732851,0.11784544,0.0,0.466482,0.0019469425,0.0,0.07153599,0.36648938,0.40277115,0.7189616,0.0,0.69042,0.7509499,0.0010579419,0.2974315,0.8337108,0.26756033
50,33_rg_2.mp4,0.17620237,0.10278582,0.34190413,0.23075086,0.113424115,0.0,0.45904216,0.0013688209,0.0,0.04543611,0.3576963,0.4880747,0.7287005,0.0,0.63186985,0.7952389,0.024860496,0.26168412,0.8352679,0.19666985
51,33_rg_2.mp4,0.17897542,0.09858961,0.44210672,0.22723357,0.11950294,0.0,0.35710216,0.0021142128,0.0,0.06229047,0.44388583,0.3509925,0.7510664,0.0,0.6639928,0.7790312,0.0037014296,0.2176549,0.6838306,0.21806224
52,33_rg_2.mp4,0.20998183,0.11044007,0.4721679,0.2494169,0.115555,0.0,0.28105983,0.0012903584,0.0,0.06475378,0.4184949,0.4479129,0.72592676,0.0,0.7088206,0.76520956,0.0021344644,0.15176134,0.6178653,0.30198076
53,33_rg_2.mp4,0.19741896,0.0821409,0.55327994,0.23004653,0.09794127,0.0,0.1747173,0.0005538954,0.0,0.043335076,0.39825344,0.47189918,0.67136925,0.0,0.68079114,0.7786,0.004580354,0.15571222,0.8124574,0.18717264
54,33_rg_2.mp4,0.20927317,0.105003975,0.5401078,0.24941315,0.11664459,0.0,0.2913547,0.0051456224,0.0,0.06049987,0.42662543,0.4456649,0.71902156,0.0,0.70991594,0.76137215,0.0016776242,0.122638084,0.8498735,0.1971941
55,33_rg_2.mp4,0.20849739,0.105504945,0.5999475,0.2563455,0.116215065,0.0,0.30744344,0.0037544523,0.0,0.06407637,0.49272305,0.4585875,0.7212117,0.0,0.7064437,0.7806514,0.0013399075,0.11358133,0.8711026,0.18651703
56,33_rg_2.mp4,0.19877447,0.0856301,0.6392649,0.25874454,0.12076053,0.0,0.32491186,0.019184206,0.0,0.056083594,0.44184613,0.44407138,0.71058583,0.0,0.7028318,0.7614119,0.0009771977,0.11246341,0.73128104,0.17561407
57,33_rg_2.mp4,0.19435744,0.08686759,0.632787,0.25874454,0.12076053,0.0,0.31007743,0.019851314,0.0,0.04254604,0.48289418,0.41441703,0.71133083,0.0,0.6805037,0.7897818,0.0043169484,0.120691866,0.7677255,0.18832213
58,33_rg_2.mp4,0.23737232,0.102438115,0.5685974,0.25874454,0.119138956,0.0,0.32010877,0.009366791,0.0,0.072423555,0.49006262,0.5429452,0.73946995,0.0,0.59780407,0.8000929,0.0036193873,0.08745119,0.73085576,0.21181145
59,33_rg_2.mp4,0.26114672,0.11190517,0.50265425,0.32097572,0.12923749,0.0,0.09075691,0.0011670275,0.0,0.07337213,0.48255095,0.48268956,0.7255554,0.0,0.6535687,0.7249197,0.0094893295,0.09842956,0.63074803,0.055364423
60,33_rg_2.mp4,0.24764802,0.105137594,0.5851798,0.32097572,0.12745212,0.0,0.09075691,0.0011504819,0.0,0.07946357,0.46919206,0.4429953,0.7186975,0.0,0.5894961,0.73776567,0.0061664344,0.08575779,0.6613698,0.04855836
61,33_rg_2.mp4,0.23490359,0.09423589,0.5219524,0.25015894,0.101870276,0.0,0.30486897,0.01579699,0.0,0.041480962,0.5024452,0.587978,0.70842487,0.0,0.69979966,0.7903681,0.00047484817,0.12779237,0.5103227,0.15152042
62,33_rg_2.mp4,0.23480666,0.09423589,0.55991745,0.25015894,0.101870276,0.0,0.3098704,0.024035873,0.0,0.04242098,0.49219456,0.57368195,0.7052392,0.0,0.6843456,0.78630805,0.00089856033,0.12144246,0.57643515,0.12735106
63,33_rg_2.mp4,0.2835672,0.111472584,0.6517521,0.324886,0.12380409,0.0,0.092520274,0.022069167,0.0,0.0859909,0.41700485,0.6770948,0.74488485,0.0,0.65677196,0.76208377,0.0017687844,0.14265664,0.45678818,0.07644799
64,33_rg_2.mp4,0.21949397,0.08665005,0.5402514,0.23004653,0.098651364,0.0,0.4191723,0.037025645,0.0,0.04187362,0.48512685,0.6482962,0.746993,0.0,0.6346593,0.8108645,0.003225204,0.14155293,0.76187545,0.18497339
65,33_rg_2.mp4,0.2403635,0.090355024,0.5973045,0.23004653,0.098651364,0.0,0.42448792,0.01902888,0.0,0.04249226,0.48512685,0.638177,0.746993,0.0,0.64808744,0.80731297,0.007121911,0.1467921,0.74969286,0.19644475
66,33_rg_2.mp4,0.2715831,0.09586859,0.6217282,0.3147273,0.12916446,0.0,0.08945035,0.06245884,0.0,0.06762469,0.3668836,0.49281794,0.7281971,0.0,0.6470615,0.80040133,0.0017859208,0.18168984,0.6910537,0.072698995
67,33_rg_2.mp4,0.2951243,0.10330045,0.5286833,0.3147273,0.12490521,0.0,0.08685465,0.036454584,0.0,0.08407988,0.38968894,0.5829824,0.75991285,0.0,0.6199733,0.7881321,0.003634788,0.14389844,0.85933834,0.08218716
68,33_rg_2.mp4,0.24265704,0.09919879,0.6274323,0.2601922,0.1216356,0.0,0.3224091,0.013140345,0.0,0.05219429,0.3687322,0.5704675,0.7276159,0.0,0.6382734,0.8025194,0.0052719307,0.0992671,0.55557245,0.2036028
69,33_rg_2.mp4,0.2528234,0.09975678,0.66608155,0.2611547,0.092834465,0.0,0.334408,0.004467116,0.0,0.045653064,0.44126073,0.5383488,0.73791975,0.0,0.6574399,0.80858696,0.027662113,0.1350596,0.7592941,0.24444057
70,33_rg_2.mp4,0.21297896,0.09679728,0.6824012,0.25771868,0.092834465,0.0,0.3436566,0.007182473,0.0,0.047958203,0.4358287,0.591873,0.753358,0.0,0.7060205,0.8362596,0.010862784,0.14573453,0.8087233,0.29206967
71,33_rg_2.mp4,0.2741813,0.09789947,0.6617401,0.2569949,0.10055147,0.0,0.35610822,0.0022248027,0.0,0.045645967,0.44358775,0.6695741,0.74781615,0.0,0.67753106,0.78037405,0.0041952063,0.11204037,0.81585056,0.19397333
72,33_rg_2.mp4,0.25341272,0.10777643,0.71897626,0.2593979,0.10480336,0.0,0.34018555,0.00088788656,0.0,0.047636457,0.49665317,0.48637992,0.73862594,0.0,0.6876488,0.8066014,0.006413805,0.14478694,0.661655,0.17103289
73,33_rg_2.mp4,0.24989621,0.11038574,0.71277404,0.23313579,0.13962308,0.0,0.5302409,0.013447377,0.0,0.058738068,0.44636285,0.5740264,0.7077835,0.0,0.74437994,0.72720313,0.0017342839,0.0858686,0.64206535,0.20717344
74,33_rg_2.mp4,0.28930244,0.106314816,0.74694955,0.22232886,0.13052182,0.0,0.59962803,0.006466982,0.0,0.07500889,0.5100692,0.583059,0.7043469,0.0,0.73996794,0.807644,0.008435754,0.1085994,0.25367415,0.287747
75,33_rg_2.mp4,0.2699221,0.088154666,0.7275468,0.22384702,0.13052182,0.0,0.5919807,0.0048324587,0.0,0.07217159,0.5475265,0.6703953,0.69667387,0.0,0.74762523,0.7720683,0.019076612,0.11379104,0.54558253,0.26568323
76,33_rg_2.mp4,0.29443893,0.072495036,0.56943834,0.22259225,0.13607293,0.0,0.6180818,0.0053684623,0.0,0.07507073,0.5034758,0.5119989,0.74480957,0.0,0.67961836,0.7580721,0.0060907374,0.11526817,0.5478028,0.22511256
77,33_rg_2.mp4,0.26458374,0.08174345,0.5808154,0.22384702,0.1314575,0.0,0.6369285,0.0025214842,0.0,0.06991442,0.5076401,0.518203,0.74441564,0.0,0.72735876,0.7893266,0.0037102147,0.14340426,0.5335956,0.24881348
78,33_rg_2.mp4,0.26119816,0.08189233,0.67868537,0.22603434,0.1271689,0.0,0.58170915,0.0011758439,0.0,0.059448544,0.48607272,0.64720654,0.72663957,0.0,0.71881926,0.7955665,0.016339576,0.11232915,0.5497515,0.23126182
79,33_rg_2.mp4,0.27282947,0.079111174,0.6132808,0.22450563,0.13052182,0.0,0.5950105,0.0084521985,0.0,0.061627407,0.5344671,0.5985221,0.7234451,0.0,0.70324033,0.7587512,0.0060111694,0.16862811,0.53822505,0.18417111
80,33_rg_2.mp4,0.28376827,0.06802704,0.68424517,0.22450563,0.12422229,0.0,0.58095366,0.005061304,0.0,0.056005597,0.5423314,0.5894882,0.7143821,0.0,0.7359348,0.7246655,0.002372447,0.105946474,0.4264776,0.19384104
81,33_rg_2.mp4,0.2667408,0.08266376,0.5875273,0.22291791,0.10427987,0.0,0.5803579,0.002079188,0.0,0.03991464,0.47883373,0.66075987,0.7305703,0.0,0.7674931,0.7428181,0.003306922,0.12121593,0.6936161,0.18977217
82,33_rg_2.mp4,0.27511597,0.06641128,0.65777355,0.22509879,0.10277704,0.0,0.5814658,0.0009204719,0.0,0.039932515,0.4990735,0.6591503,0.7582052,0.0,0.77252954,0.80039877,0.0037274044,0.15024693,0.77583164,0.22922319
83,33_rg_2.mp4,0.32496294,0.09073903,0.7375854,0.22232886,0.12924697,0.0,0.57056904,0.02141174,1.0,0.054822758,0.62001383,0.665362,0.7395276,0.0,0.72136575,0.789559,0.001121521,0.11937963,0.63179964,0.3185243
84,33_rg_2.mp4,0.26338273,0.07678611,0.7657921,0.22509879,0.10022916,0.0,0.5892247,0.006347262,0.0,0.043808572,0.56006587,0.60105795,0.73679084,0.0,0.7344875,0.7647748,0.024071323,0.13094804,0.8128338,0.23036578
85,33_rg_2.mp4,0.27762735,0.07967868,0.737708,0.22509879,0.10022916,0.0,0.58999187,0.0041766693,1.0,0.043808572,0.55534476,0.5944587,0.7353693,0.0,0.71564823,0.7478494,0.029945064,0.14271338,0.7832022,0.24372503
86,33_rg_2.mp4,0.27160084,0.07629427,0.71362966,0.21688473,0.10321991,0.0,0.58928835,0.002576151,1.0,0.057689257,0.49657372,0.3858089,0.760374,0.0,0.71465796,0.8044599,0.022219568,0.08823676,0.68682367,0.24684347
87,33_rg_2.mp4,0.24943243,0.071265265,0.668878,0.21485855,0.10208705,0.0,0.58928835,0.0042151776,1.0,0.052720524,0.5135574,0.5076802,0.76051015,0.0,0.7694111,0.8163704,0.01648073,0.11917669,0.59703153,0.25016946
88,33_rg_2.mp4,0.25715697,0.09203094,0.7699179,0.22450563,0.12740493,0.0,0.6232346,0.0066441046,0.0,0.060983248,0.5473669,0.6656208,0.699517,0.0,0.7382159,0.72949094,0.004062892,0.0773763,0.5428727,0.49063078
89,33_rg_2.mp4,0.25961605,0.10807994,0.77851933,0.22450563,0.12740493,0.0,0.6752902,0.007081543,0.0,0.06444312,0.52407277,0.67645645,0.67524105,0.0,0.7165806,0.7104296,0.0012656787,0.11851442,0.44805092,0.48698404
90,33_rg_2.mp4,0.2909513,0.08195731,0.82398534,0.22450563,0.1297923,1.0,0.65144604,0.0030147359,0.0,0.065808386,0.49689135,0.58792424,0.65154326,0.0,0.7179628,0.75564706,0.0032337278,0.12588942,0.5738975,0.5161771
91,33_rg_2.mp4,0.26623502,0.073246084,0.84072655,0.22450563,0.13659063,0.0,0.6643616,0.012638069,0.0,0.06404343,0.51407,0.48939088,0.6993347,0.0,0.70445776,0.7119367,0.0019621525,0.11602377,0.64155644,0.48309663
92,33_rg_2.mp4,0.27362508,0.08007462,0.8188935,0.22450563,0.138619,1.0,0.66050094,0.037174243,0.0,0.07778536,0.50939,0.52030677,0.6882958,0.0,0.6993263,0.75026137,0.008914454,0.104996175,0.7642057,0.5222118
93,33_rg_2.mp4,0.2875273,0.09430184,0.8070522,0.22318181,0.11393815,1.0,0.6399421,0.0040140455,1.0,0.05319773,0.40757352,0.6267635,0.7479021,0.0,0.80200905,0.8025754,0.016231027,0.156256,0.63362527,0.50514174
94,33_rg_2.mp4,0.283419,0.089824475,0.78830403,0.22291791,0.11227599,0.0,0.6564713,0.0015879301,0.0,0.037571996,0.45140195,0.57700205,0.72460794,0.0,0.716551,0.80963236,0.007831895,0.16163178,0.7882598,0.4373399
95,33_rg_2.mp4,0.28999156,0.08542594,0.82939327,0.22291791,0.11227599,0.0,0.66221905,0.003912162,0.0,0.03221267,0.41934338,0.58274245,0.7574508,0.0,0.68681246,0.8091556,0.0015581917,0.18496847,0.75450534,0.5522395
96,33_rg_2.mp4,0.24411961,0.13175192,0.6575288,0.21638823,0.142099,0.0,0.51421213,0.0041164826,0.0,0.046860993,0.43978766,0.36965033,0.71533793,0.0,0.6640544,0.8177246,0.008928043,0.15544575,0.6427446,0.35559294
97,33_rg_2.mp4,0.26194635,0.12654512,0.6237142,0.21638823,0.13747342,0.0,0.48382622,0.0017218358,0.0,0.054704912,0.37806904,0.5825614,0.7402646,0.0,0.75985724,0.764835,0.0062506236,0.13079523,0.5900883,0.29524356
