frame,video_name,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
109,3_fg_2.mp4,0.21915756,0.2445429,0.25437078,0.2820762,0.59197295,1.0,0.5904725,0.8246431,0.0,0.94652635,0.85546714,0.044014554,0.5421901,1.0,0.5987586,0.3036873,0.98988336,0.19830029,0.60988504,0.20109786
110,3_fg_2.mp4,0.21536049,0.24560376,0.21592125,0.29902893,0.6409926,1.0,0.6155975,0.4072124,0.0,0.9443248,0.86039007,0.03965458,0.49284488,1.0,0.53625995,0.28326315,0.9903268,0.1672068,0.44921574,0.2039494
111,3_fg_2.mp4,0.21369484,0.30957127,0.26338422,0.2960985,0.6429698,1.0,0.68358636,0.74443716,0.0,0.9458848,0.85333174,0.039144922,0.46990976,1.0,0.5548416,0.3144469,0.980052,0.2520636,0.4343532,0.2926657
112,3_fg_2.mp4,0.15351313,0.28095144,0.33034676,0.29714683,0.70632505,1.0,0.73520523,0.8541567,0.0,0.9425987,0.85985994,0.07760648,0.4992072,1.0,0.46871766,0.18347882,0.95662314,0.4739094,0.17487842,0.22463886
113,3_fg_2.mp4,0.15151869,0.2874035,0.13593073,0.24128248,0.76248413,1.0,0.6420155,0.9499014,0.0,0.9752152,0.7712949,0.04234346,0.42798528,1.0,0.29088545,0.09590017,0.9996061,0.43176645,0.050566893,0.30542102
114,3_fg_2.mp4,0.19802785,0.31671962,0.24168743,0.23381086,0.8277213,1.0,0.6531521,0.9945432,1.0,0.9756068,0.8019183,0.20136486,0.37135714,1.0,0.32496715,0.034795847,0.9998982,0.67594624,0.042699475,0.5901965
115,3_fg_2.mp4,0.21958652,0.2716109,0.39064705,0.23311317,0.7908361,1.0,0.666019,0.98113096,1.0,0.97338134,0.76893747,0.14512582,0.39481682,1.0,0.24954899,0.031173766,0.9999492,0.69895256,0.05521575,0.63871074
116,3_fg_2.mp4,0.2084862,0.2968593,0.34737825,0.23980333,0.829608,1.0,0.6546054,0.89778244,1.0,0.9793307,0.77744526,0.07065215,0.3417105,1.0,0.26303446,0.038073223,0.99998116,0.70266116,0.041012462,0.42289343
117,3_fg_2.mp4,0.25639838,0.31810457,0.3928426,0.2337906,0.8413248,1.0,0.6321296,0.9890549,0.0,0.9839054,0.75426465,0.13998099,0.27153283,1.0,0.20704626,0.037681174,0.9999255,0.6457096,0.052172724,0.6383482
118,3_fg_2.mp4,0.21851547,0.2442784,0.44453385,0.23381086,0.8432732,1.0,0.7316056,0.98581576,1.0,0.9651309,0.7797702,0.051655557,0.3727438,1.0,0.37762186,0.079070106,0.99945074,0.60779375,0.033764444,0.6385642
119,3_fg_2.mp4,0.1840297,0.20450526,0.29956722,0.23625593,0.8409702,1.0,0.7493179,0.99722314,1.0,0.9794032,0.8047422,0.14325482,0.24932602,1.0,0.2583023,0.053292073,0.9996062,0.59411645,0.032765906,0.6662839
120,3_fg_2.mp4,0.22517733,0.26166257,0.4693184,0.23235852,0.83538294,1.0,0.78110814,0.993747,1.0,0.98117054,0.84097296,0.21289237,0.32220215,1.0,0.25259927,0.07060997,0.9993795,0.44881985,0.10385455,0.5685216
121,3_fg_2.mp4,0.21301498,0.29289898,0.35254362,0.2330142,0.82453614,1.0,0.76664793,0.9987997,1.0,0.97591984,0.81821406,0.0995587,0.3219773,1.0,0.25498167,0.06600144,0.999164,0.42464066,0.08993541,0.59183115
122,3_fg_2.mp4,0.22712526,0.28527516,0.3745038,0.23245734,0.8394733,1.0,0.6941651,0.99577254,1.0,0.97719145,0.83887136,0.04757257,0.25793055,1.0,0.32794148,0.05069008,0.9999088,0.6713588,0.049822915,0.53782994
123,3_fg_2.mp4,0.20389917,0.28055063,0.34675872,0.23584822,0.8580548,1.0,0.74064714,0.99315405,1.0,0.96434283,0.8173399,0.049949516,0.34283382,1.0,0.25308406,0.056490604,0.9999509,0.66704834,0.08121071,0.5424662
124,3_fg_2.mp4,0.23888181,0.26891658,0.45129412,0.23584822,0.8467783,1.0,0.756976,0.99412316,1.0,0.9816545,0.7790046,0.035941307,0.20523657,1.0,0.14402644,0.03551934,0.99981135,0.44174162,0.096232936,0.68114144
125,3_fg_2.mp4,0.19676724,0.2695862,0.3648272,0.28979957,0.84889776,1.0,0.62723845,0.95014685,1.0,0.9798274,0.8478012,0.033334464,0.32805225,1.0,0.18370286,0.065614246,0.9994752,0.6599887,0.15635887,0.9083272
126,3_fg_2.mp4,0.21013789,0.2549354,0.30198383,0.2930658,0.84036785,1.0,0.6221587,0.95926636,1.0,0.97838825,0.84172714,0.029156059,0.31408796,1.0,0.15199721,0.059841838,0.99904066,0.68460876,0.188822,0.9277426
127,3_fg_2.mp4,0.2068375,0.2502966,0.41635248,0.23126817,0.80520445,1.0,0.57813054,0.9372778,0.0,0.9801807,0.843179,0.049089953,0.35532618,1.0,0.2209559,0.079539396,0.9979176,0.58216953,0.05570599,0.9319961
128,3_fg_2.mp4,0.17719102,0.18126148,0.45564413,0.23738968,0.81557596,1.0,0.66946214,0.94173944,0.0,0.98096555,0.80287176,0.050847843,0.30182156,1.0,0.2696329,0.05420676,0.9993069,0.39291322,0.033952247,0.6447272
129,3_fg_2.mp4,0.15766661,0.26238143,0.45860288,0.2417925,0.78627276,1.0,0.73439384,0.81096876,0.0,0.9836136,0.83554053,0.053425703,0.31583425,1.0,0.32420188,0.05300557,0.9989292,0.57620186,0.1441114,0.69420296
130,3_fg_2.mp4,0.16117579,0.18907982,0.45137095,0.23315367,0.8372689,1.0,0.7174586,0.9836569,0.0,0.97284096,0.8516853,0.0601991,0.21625623,1.0,0.26813927,0.07726295,0.99800926,0.4681283,0.048261527,0.68776155
0,49_fg_5.mp4,0.2692048,0.2694826,0.091960944,0.37362948,0.85657763,1.0,0.39667657,0.90851283,1.0,0.9613048,0.6520542,0.2602849,0.22410429,1.0,0.32844955,0.020181688,0.9999385,0.3768189,0.025091723,0.024146343
1,49_fg_5.mp4,0.33886135,0.20542103,0.15607978,0.35604796,0.8626021,1.0,0.3244181,0.98253953,0.0,0.9464747,0.5458212,0.2884642,0.2640161,1.0,0.23728368,0.010514551,0.9994929,0.4683017,0.03230734,0.023221565
2,49_fg_5.mp4,0.37263107,0.26336092,0.12564854,0.37031645,0.86542654,1.0,0.3105457,0.9781641,0.0,0.9517307,0.5667318,0.38968077,0.23043598,1.0,0.28680605,0.012527862,0.99985814,0.3715264,0.03329239,0.027968572
3,49_fg_5.mp4,0.41231266,0.21127504,0.095526084,0.37801358,0.8711126,1.0,0.38205287,0.8839739,1.0,0.95691764,0.5890893,0.32216632,0.2379423,1.0,0.35633546,0.013291324,0.99979097,0.52350724,0.023368012,0.01967794
4,49_fg_5.mp4,0.36104023,0.21334115,0.15036306,0.36251372,0.8321715,1.0,0.32933965,0.85319394,1.0,0.9421311,0.610631,0.29748726,0.23832908,1.0,0.3515989,0.010398712,0.9993024,0.48151484,0.027076237,0.028431283
5,49_fg_5.mp4,0.45238513,0.14902209,0.08674729,0.361351,0.85661745,1.0,0.42443538,0.98250705,0.0,0.9558918,0.6574672,0.37088412,0.2247071,1.0,0.29100683,0.010602384,0.99955577,0.45249522,0.017978959,0.02534628
6,49_fg_5.mp4,0.31550092,0.18807939,0.11937531,0.35386,0.8501462,1.0,0.35124612,0.8834009,1.0,0.9520943,0.6956576,0.42881694,0.2545115,1.0,0.2855857,0.010031815,0.99958855,0.46902364,0.0070202965,0.02120811
7,49_fg_5.mp4,0.34994575,0.23658614,0.08072037,0.39219958,0.8237399,1.0,0.35279518,0.90991133,0.0,0.95153946,0.6650031,0.3397246,0.23889025,1.0,0.32999474,0.009741894,0.9974571,0.3877895,0.010439573,0.025465647
8,49_fg_5.mp4,0.3865557,0.19815943,0.1034455,0.42995185,0.7874944,1.0,0.29643062,0.9727562,1.0,0.93345875,0.75683296,0.3092248,0.23578951,1.0,0.40753543,0.009939229,0.99916136,0.6876073,0.008665497,0.031606007
9,49_fg_5.mp4,0.3655775,0.29903993,0.13686132,0.42669636,0.7734404,1.0,0.35567218,0.9814875,0.0,0.94501436,0.73192346,0.291273,0.25060758,1.0,0.39775106,0.011098888,0.99988914,0.4822744,0.017848723,0.029713167
10,49_fg_5.mp4,0.48698002,0.215013,0.11287823,0.41898078,0.81418127,1.0,0.2699214,0.5040744,1.0,0.94373345,0.75584096,0.3330499,0.23638625,1.0,0.40530536,0.015959654,0.9993247,0.32634503,0.036808565,0.048939742
11,49_fg_5.mp4,0.43131417,0.24342634,0.14620152,0.4041316,0.75459725,1.0,0.26605704,0.56298023,1.0,0.9393002,0.7685428,0.34885055,0.2272206,1.0,0.45913503,0.011787598,0.9983255,0.3019307,0.017916363,0.021325672
12,49_fg_5.mp4,0.41406348,0.20764181,0.106379755,0.4295726,0.78354967,1.0,0.32663167,0.94214875,0.0,0.93473905,0.593771,0.4497143,0.2577216,1.0,0.4621233,0.01166897,0.9998932,0.46966556,0.02867035,0.031513616
13,49_fg_5.mp4,0.3599866,0.19335781,0.11883853,0.4291251,0.7542954,1.0,0.34961382,0.88061535,1.0,0.9314079,0.644371,0.34849152,0.28766933,1.0,0.49257272,0.021553513,0.99905103,0.51622015,0.0126418825,0.03772566
14,49_fg_5.mp4,0.34144148,0.27715564,0.13833171,0.4488183,0.757645,1.0,0.3336328,0.94732463,1.0,0.90532625,0.7087602,0.3997681,0.25862667,1.0,0.4063962,0.021475464,0.99943846,0.43899748,0.014427647,0.0387922
15,49_fg_5.mp4,0.29921472,0.25460082,0.11279498,0.42762163,0.74268955,1.0,0.2926186,0.65630066,1.0,0.9105857,0.590723,0.3001695,0.2569688,1.0,0.4007916,0.017342893,0.9994141,0.5482964,0.030399377,0.020758824
16,49_fg_5.mp4,0.3597983,0.38473225,0.07019804,0.45003676,0.744912,1.0,0.29309905,0.7119522,1.0,0.9111098,0.6676012,0.24019389,0.24371305,1.0,0.33735344,0.01577055,0.9998,0.3971988,0.016985493,0.03215747
17,49_fg_5.mp4,0.40624672,0.2847136,0.1314151,0.4563548,0.7910063,1.0,0.37043032,0.69357777,1.0,0.9186994,0.77829087,0.32241943,0.25942054,1.0,0.39751613,0.009619369,0.9995951,0.4570516,0.0188353,0.029926362
18,49_fg_5.mp4,0.32272977,0.18114842,0.17098641,0.43324646,0.76843095,1.0,0.35120484,0.418,0.0,0.94184107,0.70569307,0.26961082,0.24030437,1.0,0.3941245,0.010003129,0.99877733,0.49410754,0.009208256,0.024442133
19,49_fg_5.mp4,0.31337547,0.24441049,0.17516056,0.42841953,0.7713557,1.0,0.30726397,0.5444144,1.0,0.9555249,0.7032036,0.21955872,0.23614204,1.0,0.49000823,0.009799049,0.9978423,0.34803307,0.020430123,0.028303908
20,49_fg_5.mp4,0.30413944,0.24845172,0.15519542,0.42889702,0.7959023,1.0,0.28387085,0.33662385,1.0,0.9274305,0.68815434,0.4713344,0.2003134,1.0,0.56783164,0.012164949,0.9988223,0.38021913,0.016655836,0.04305846
21,49_fg_5.mp4,0.32871753,0.26409522,0.104705654,0.407808,0.788561,1.0,0.31686756,0.3391874,1.0,0.946295,0.69218755,0.27683124,0.19284958,1.0,0.3630691,0.0119176665,0.99961483,0.26729155,0.006778863,0.018941982
22,49_fg_5.mp4,0.2954383,0.24911062,0.15076216,0.4329643,0.7907427,1.0,0.40923965,0.57559234,0.0,0.9427506,0.74331445,0.3813668,0.24416111,1.0,0.2782296,0.012248542,0.9996111,0.53088146,0.010103398,0.024275301
23,49_fg_5.mp4,0.33611378,0.25395235,0.12508129,0.43544105,0.81138456,1.0,0.3199196,0.90262574,0.0,0.948819,0.73231083,0.27574715,0.3009116,1.0,0.35615045,0.012909434,0.999757,0.49477738,0.013460643,0.01946172
24,49_fg_5.mp4,0.32003024,0.23280132,0.0998533,0.3953625,0.8106046,1.0,0.32539496,0.80632764,1.0,0.9512426,0.6921319,0.26147953,0.2635422,1.0,0.2902209,0.012640633,0.9997092,0.60984594,0.022228723,0.026010245
25,49_fg_5.mp4,0.3034548,0.1849136,0.11098688,0.42298555,0.80356956,1.0,0.27117234,0.9842106,1.0,0.95343953,0.76788825,0.38145578,0.25811204,1.0,0.31210476,0.013242216,0.99986696,0.48414573,0.02332449,0.028670179
26,49_fg_5.mp4,0.33511484,0.16362308,0.0687395,0.4158054,0.81145644,1.0,0.24607542,0.7694456,0.0,0.95221853,0.66441345,0.25928685,0.25397053,1.0,0.24479249,0.011025336,0.998793,0.5409097,0.04588013,0.0217369
27,49_fg_5.mp4,0.38463846,0.28998876,0.12283971,0.36271742,0.83761936,1.0,0.25558597,0.26752487,0.0,0.9501504,0.76698035,0.13056959,0.20000282,1.0,0.16953665,0.0125658605,0.99982256,0.42704022,0.051163662,0.019443257
28,49_fg_5.mp4,0.25953525,0.1826242,0.0944318,0.41840276,0.8862592,0.0,0.29145423,0.6365315,0.0,0.96170783,0.56326187,0.12339138,0.25084493,1.0,0.12029127,0.012187202,0.99992216,0.6428997,0.040999573,0.018952796
29,49_fg_5.mp4,0.26410672,0.19269012,0.07534705,0.42069408,0.88405186,1.0,0.22326459,0.9572038,1.0,0.9557346,0.59481186,0.09375661,0.18239968,1.0,0.15854235,0.009949919,0.9996575,0.4411624,0.019044675,0.025368517
30,49_fg_5.mp4,0.2587607,0.19194028,0.20802905,0.37551615,0.9423901,1.0,0.46058282,0.9222147,0.0,0.9741993,0.6013111,0.1014543,0.15087532,1.0,0.09050914,0.015623689,0.9999908,0.52916044,0.018888097,0.04634116
31,49_fg_5.mp4,0.34669504,0.34134683,0.11058137,0.39857125,0.9568042,1.0,0.51954895,0.7872785,0.0,0.98099214,0.7294275,0.11011243,0.12890665,1.0,0.09481051,0.008341807,0.9997718,0.6538006,0.018570736,0.06521062
32,49_fg_5.mp4,0.3626826,0.37199056,0.13714416,0.2991934,0.9487974,1.0,0.5179013,0.8446979,1.0,0.98619175,0.7476979,0.10474408,0.12138515,1.0,0.12224678,0.007763676,0.9999896,0.5719541,0.063748315,0.083315775
33,49_fg_5.mp4,0.36221182,0.3092799,0.13771628,0.26993313,0.94515586,1.0,0.6085432,0.808936,1.0,0.9721646,0.6318581,0.11603286,0.119331874,1.0,0.0942605,0.008019714,0.9999783,0.7197643,0.04754513,0.2648839
34,49_fg_5.mp4,0.29626414,0.23962721,0.076446794,0.27527088,0.928617,1.0,0.67892694,0.9314894,1.0,0.9578663,0.7891986,0.16168001,0.15223457,1.0,0.11660287,0.008910217,0.9998186,0.59956384,0.10320892,0.16084133
35,49_fg_5.mp4,0.2696375,0.22402878,0.17093906,0.24567853,0.9296349,1.0,0.6989951,0.5449346,1.0,0.9552237,0.8093165,0.11485318,0.11744503,1.0,0.12724137,0.01708041,0.9999721,0.61555296,0.023507137,0.2896849
36,49_fg_5.mp4,0.35306367,0.18944864,0.35088003,0.27938566,0.91938835,1.0,0.6896595,0.9455962,1.0,0.8053925,0.58774394,0.22224869,0.13373546,1.0,0.12954955,0.0104171,0.9999579,0.8470668,0.029109273,0.2816473
37,49_fg_5.mp4,0.2738948,0.19321749,0.5231152,0.28068423,0.9305295,1.0,0.64980406,0.92425215,0.0,0.84532833,0.4946644,0.2526706,0.12802663,1.0,0.10590756,0.021670334,0.9998857,0.8271364,0.059938207,0.3020428
38,49_fg_5.mp4,0.38280675,0.19107613,0.3667072,0.27745715,0.9196238,1.0,0.6839645,0.8813456,1.0,0.8693096,0.42905343,0.30738953,0.1522758,1.0,0.09549375,0.02061563,0.99988055,0.7766325,0.09178323,0.5303195
39,49_fg_5.mp4,0.37630886,0.16725615,0.3288996,0.27745715,0.92550063,1.0,0.66821873,0.9574143,1.0,0.85600406,0.4162043,0.170812,0.14269203,1.0,0.11013358,0.019624155,0.99977916,0.8128734,0.04669588,0.5501513
40,49_fg_5.mp4,0.41362876,0.22006124,0.39998588,0.27149445,0.9229318,1.0,0.6982414,0.9420017,1.0,0.82327217,0.4705027,0.15774114,0.13447538,1.0,0.10707327,0.011174321,0.99966013,0.8398204,0.08291052,0.651125
41,49_fg_5.mp4,0.39052853,0.21054894,0.4550207,0.24652423,0.9118034,1.0,0.6552859,0.98745537,1.0,0.78623164,0.53284067,0.38891158,0.17095385,1.0,0.1743313,0.0124678,0.99993277,0.8268731,0.021457376,0.63669974
42,49_fg_5.mp4,0.40242547,0.24987131,0.48295167,0.25593743,0.9297916,1.0,0.6862284,0.93149996,0.0,0.7927779,0.394598,0.2822079,0.13991071,1.0,0.1109311,0.010249608,0.9995797,0.77817607,0.03529089,0.68426365
43,49_fg_5.mp4,0.43703532,0.2954052,0.51826227,0.27925044,0.8939714,1.0,0.7077638,0.9966972,1.0,0.591664,0.41483548,0.24264735,0.25855225,1.0,0.1517509,0.008517172,0.99996233,0.8641303,0.014991882,0.79928255
44,49_fg_5.mp4,0.24347574,0.19547327,0.39134493,0.28185764,0.9321841,1.0,0.7081942,0.99414057,1.0,0.9178995,0.66513103,0.07579474,0.1618671,1.0,0.15813832,0.011568903,0.99997723,0.86965185,0.046659924,0.6382683
45,49_fg_5.mp4,0.2656204,0.3305276,0.35621905,0.25637677,0.91948813,1.0,0.7353056,0.9989735,0.0,0.92154807,0.5759151,0.07184432,0.18852256,1.0,0.24273649,0.009251084,0.99996626,0.8328947,0.021165214,0.6318072
46,49_fg_5.mp4,0.18816902,0.23433489,0.51414955,0.21312048,0.90477026,1.0,0.7790236,0.98181826,1.0,0.80564463,0.5905518,0.19275728,0.1778804,1.0,0.18759811,0.014869501,0.9999919,0.9119287,0.048601244,0.7729836
47,49_fg_5.mp4,0.36308625,0.26496333,0.20835407,0.24147706,0.922117,1.0,0.7099091,0.88366014,0.0,0.954096,0.5494199,0.11230985,0.1957548,1.0,0.23005809,0.012292151,0.9999857,0.38678026,0.04635594,0.69970006
48,49_fg_5.mp4,0.2969135,0.20452207,0.27757615,0.2356957,0.8987403,1.0,0.7077483,0.9847179,1.0,0.9538317,0.43477365,0.08801237,0.22198841,1.0,0.15214717,0.023829,0.99997044,0.4407993,0.051592153,0.34189603
49,49_fg_5.mp4,0.2963151,0.34760404,0.28299156,0.26497516,0.92012405,1.0,0.646563,0.90177554,1.0,0.9640529,0.39257413,0.2237024,0.18753615,1.0,0.14067082,0.01079276,0.9999081,0.52182597,0.08277764,0.7864819
50,49_fg_5.mp4,0.29553947,0.1683669,0.19078554,0.25158063,0.91458553,1.0,0.71237075,0.9585044,1.0,0.9587264,0.39635065,0.12625152,0.19543381,1.0,0.13243328,0.018838694,0.99977237,0.6362447,0.03908336,0.44890976
51,49_fg_5.mp4,0.28891602,0.18448552,0.20031258,0.24947308,0.9344861,1.0,0.69061756,0.98373,1.0,0.97035295,0.5353118,0.14004979,0.26549754,1.0,0.23260553,0.011915145,0.99945,0.6124064,0.100015335,0.13665913
52,49_fg_5.mp4,0.3049383,0.224419,0.27319407,0.25125828,0.9121016,1.0,0.72027314,0.99493486,0.0,0.931168,0.7680293,0.24193482,0.23485118,1.0,0.1649934,0.044332165,0.9999716,0.5707077,0.11466649,0.41520092
53,49_fg_5.mp4,0.39230487,0.3528115,0.20986038,0.2296519,0.94596386,1.0,0.7290544,0.972947,0.0,0.9605996,0.73666716,0.3469944,0.2573623,1.0,0.10473556,0.042819098,0.9997867,0.6533524,0.049440093,0.498744
54,49_fg_5.mp4,0.27908564,0.21421452,0.5499863,0.24852253,0.90045035,1.0,0.76146764,0.9753058,0.0,0.9472603,0.7733252,0.13477536,0.19292146,1.0,0.12848133,0.046538673,0.99975663,0.6907626,0.01896629,0.2890865
55,49_fg_5.mp4,0.29297534,0.20166649,0.6631228,0.2564762,0.9064477,1.0,0.7719384,0.9990546,1.0,0.9427023,0.78698844,0.16843249,0.23234119,1.0,0.15248069,0.07997708,0.9998865,0.7143287,0.08392215,0.32519192
56,49_fg_5.mp4,0.35883248,0.22928509,0.5402749,0.2497455,0.9192603,1.0,0.75352687,0.9445801,0.0,0.9338647,0.74846816,0.13322893,0.29117125,1.0,0.19794153,0.0794925,0.9999366,0.70882165,0.25575155,0.56391096
57,49_fg_5.mp4,0.38725954,0.27593595,0.68321455,0.28231192,0.930874,1.0,0.78706586,0.99311817,0.0,0.96107095,0.8050513,0.10799171,0.21092287,1.0,0.13452049,0.05746915,0.9999678,0.6218697,0.055770684,0.14064626
58,49_fg_5.mp4,0.4244008,0.4320325,0.543257,0.2718558,0.9325892,1.0,0.8074619,0.9932162,0.0,0.96667475,0.79781103,0.07999921,0.19094948,1.0,0.08153407,0.0993399,0.9999777,0.66428053,0.048128873,0.39020157
59,49_fg_5.mp4,0.42115563,0.2509814,0.46953374,0.2682133,0.93100715,1.0,0.7205543,0.9852787,0.0,0.96393824,0.83440214,0.11971295,0.15509762,1.0,0.085334845,0.059633803,0.99994826,0.5735047,0.045358587,0.34792194
60,49_fg_5.mp4,0.51331234,0.2706111,0.436512,0.26987696,0.92760915,1.0,0.77373904,0.9873209,1.0,0.96092397,0.8060177,0.09829861,0.2077192,1.0,0.086095855,0.11267516,0.9999789,0.661465,0.069598846,0.197278
61,49_fg_5.mp4,0.41908893,0.23158236,0.5009723,0.24269941,0.9296347,1.0,0.80387396,0.9133722,0.0,0.9645516,0.7741786,0.13254271,0.24146359,1.0,0.11300601,0.16205034,0.9999554,0.5969534,0.047638427,0.5909894
62,49_fg_5.mp4,0.5807898,0.28098762,0.6160321,0.2768999,0.9324228,1.0,0.76870894,0.9553118,0.0,0.9675858,0.7977547,0.13319503,0.22960189,1.0,0.11594977,0.23581216,0.9999877,0.55237573,0.12994711,0.37557167
63,49_fg_5.mp4,0.50511485,0.31658882,0.54974896,0.2661032,0.94531167,1.0,0.7576253,0.90130925,0.0,0.96059775,0.8283937,0.18457119,0.20692155,1.0,0.09027976,0.18570319,0.9999387,0.7062545,0.05629706,0.3701577
64,49_fg_5.mp4,0.5628729,0.28531462,0.5672528,0.2829768,0.9227774,1.0,0.79429454,0.9919024,0.0,0.96755815,0.8464953,0.20856276,0.18530954,1.0,0.06463914,0.15916836,0.99976844,0.59220093,0.08062546,0.24693471
65,49_fg_5.mp4,0.5057897,0.24740197,0.5024688,0.2815825,0.9221017,1.0,0.80180013,0.9857141,0.0,0.9608401,0.88268423,0.17540918,0.18468994,1.0,0.055781044,0.16955368,0.9997043,0.6503732,0.066596925,0.15283167
66,49_fg_5.mp4,0.47714555,0.26699746,0.48548794,0.28903618,0.93008965,1.0,0.72908306,0.95134896,0.0,0.9609527,0.8836192,0.117749006,0.19375055,1.0,0.075683855,0.1437707,0.9997124,0.59155333,0.054067437,0.16832653
67,49_fg_5.mp4,0.43929312,0.3070007,0.46528518,0.29134727,0.93527114,1.0,0.78468686,0.9700465,0.0,0.9512273,0.80432874,0.18866912,0.20439644,1.0,0.0929231,0.13083021,0.99978834,0.62112457,0.045088213,0.17564024
68,49_fg_5.mp4,0.42893597,0.44659433,0.3729463,0.26446638,0.93295074,1.0,0.7278116,0.9330512,0.0,0.96638995,0.832409,0.09628582,0.23224449,1.0,0.12465218,0.1534564,0.9999443,0.6410112,0.06471452,0.113126956
69,49_fg_5.mp4,0.2956661,0.2205658,0.4545637,0.25080654,0.9216314,1.0,0.73807037,0.95409507,1.0,0.93391794,0.84696543,0.20492125,0.20340253,1.0,0.13825591,0.16403027,0.9998884,0.5697016,0.078552455,0.08019114
70,49_fg_5.mp4,0.43913418,0.30291036,0.5219037,0.28997606,0.93178344,1.0,0.7486113,0.9811623,1.0,0.96967566,0.7984592,0.1602113,0.2203745,1.0,0.14556095,0.056388065,0.999819,0.526803,0.054786365,0.14228798
71,49_fg_5.mp4,0.6092134,0.36178866,0.34383464,0.28945154,0.9316559,0.0,0.75978374,0.92787194,1.0,0.9712692,0.7633487,0.100150324,0.19677648,1.0,0.12361432,0.17787127,0.9998153,0.6470823,0.051097453,0.31695366
72,49_fg_5.mp4,0.4335735,0.38075653,0.30763185,0.29405946,0.92915785,1.0,0.74785584,0.9529588,0.0,0.9674782,0.78073454,0.14630838,0.33733305,1.0,0.12877192,0.033891123,0.99991226,0.68156487,0.023682784,0.18561375
73,49_fg_5.mp4,0.36319295,0.3564394,0.30495605,0.27165553,0.92987746,1.0,0.6963567,0.98147774,1.0,0.9655676,0.7790163,0.19752939,0.24384508,1.0,0.13864088,0.12649982,0.99971074,0.60117435,0.10839324,0.19091935
74,49_fg_5.mp4,0.41687903,0.35497782,0.4549267,0.24719608,0.9303596,1.0,0.7309861,0.99597234,0.0,0.96117866,0.842303,0.10206105,0.27586636,1.0,0.15516551,0.17667665,0.9999852,0.8062424,0.021503586,0.14958493
75,49_fg_5.mp4,0.34220883,0.31540275,0.19643319,0.26774204,0.9304524,1.0,0.6766882,0.9973884,1.0,0.9696749,0.8439246,0.09757455,0.26483005,1.0,0.18837035,0.123755544,0.9999186,0.6157665,0.06867796,0.18234025
76,49_fg_5.mp4,0.29794264,0.20273778,0.24143587,0.29402193,0.932305,1.0,0.6660264,0.99613637,0.0,0.9708481,0.8667971,0.07798083,0.24111398,1.0,0.1489913,0.09829465,0.99986756,0.69405735,0.12487597,0.1528392
77,49_fg_5.mp4,0.40134123,0.22606416,0.14044431,0.25852165,0.94438004,1.0,0.6633168,0.9902283,0.0,0.9336376,0.8717904,0.08510413,0.2515524,1.0,0.1350056,0.06438063,0.9997503,0.61231035,0.095605664,0.12783472
78,49_fg_5.mp4,0.3887148,0.29851925,0.088631816,0.26146948,0.9303493,1.0,0.69497454,0.99900997,0.0,0.96284765,0.82191265,0.12988777,0.24377228,1.0,0.1343607,0.10064574,0.99996996,0.59577477,0.05240085,0.12246902
79,49_fg_5.mp4,0.29729807,0.29575735,0.067835525,0.25275782,0.9478133,1.0,0.6331142,0.9885798,0.0,0.9632965,0.85079074,0.13652343,0.2199894,1.0,0.14827213,0.0249728,0.99994314,0.6574029,0.028995447,0.08547013
80,49_fg_5.mp4,0.1955115,0.24877942,0.06380134,0.2489875,0.94641393,1.0,0.65843374,0.9687373,1.0,0.96337533,0.8339421,0.09238384,0.2423068,1.0,0.17265564,0.10807245,0.9999802,0.7038962,0.017261298,0.09427885
81,49_fg_5.mp4,0.19995141,0.29899654,0.058091193,0.2544843,0.9282839,1.0,0.6634925,0.991606,1.0,0.95272225,0.85369235,0.16676211,0.2613636,1.0,0.1729744,0.056673493,0.99994004,0.7318802,0.028919462,0.12302433
82,49_fg_5.mp4,0.20859762,0.35978872,0.15992738,0.26160625,0.94368273,1.0,0.6185806,0.99191743,0.0,0.9570447,0.86307544,0.15080114,0.24616314,1.0,0.17542884,0.04013656,0.9998654,0.65820926,0.1331844,0.2567851
83,49_fg_5.mp4,0.24510248,0.23818508,0.15980512,0.2548002,0.93095183,1.0,0.64681447,0.9653098,1.0,0.9714427,0.81182534,0.101453654,0.22144786,1.0,0.13943017,0.016381744,0.999775,0.6242714,0.011572666,0.08795444
84,49_fg_5.mp4,0.22191653,0.25112367,0.1579056,0.25659603,0.9306441,1.0,0.5831891,0.98827565,1.0,0.98587453,0.7557384,0.19692111,0.18353611,1.0,0.081455104,0.013575598,0.9999927,0.52669036,0.04202535,0.089271
85,49_fg_5.mp4,0.24848443,0.45432472,0.0408513,0.28692797,0.92998296,1.0,0.56167954,0.87278134,1.0,0.98255825,0.69190156,0.08482746,0.1415844,1.0,0.14769755,0.012094909,0.99991274,0.6030558,0.03563855,0.05370092
86,49_fg_5.mp4,0.3266312,0.42920774,0.12189299,0.23982257,0.9323037,1.0,0.6286345,0.8888957,1.0,0.97906804,0.8194055,0.28034225,0.3912489,1.0,0.16351208,0.0110106,0.99972063,0.58973014,0.08531025,0.17167392
